album_name,composer,director,orchestra,solist,instrument,obra_type,nota,obra_number,opus_number,cd_number
,"SAINT SAENS, CAMILLE-1835/1921","BERSTEIN, LEONARD","FILARMONICA DE NUEVA YORK","RAVER, L.","ORGANO","SINFONIA","DO MENOR",3,78,,,101,149,11/22/94
,"SAINT SAENS, CAMILLE-1835/1921","INBAL, ELIAHU","DE LA OPERA DE MONTECARLO","WALEVSKA, CHRISTINE","CELLO","CONCIERTO","LA MENOR",1,33,,,146,,11/22/94
,"SAINT SAENS, CAMILLE-1835/1921","INBAL, ELIAHU","DE LA OPERA DE MONTECARLO","WALEVSKA, CHRISTINE","CELLO","CONCIERTO","RE MENOR",2,119,,,146,,11/22/94
"ALLEGRO APASSIONATTO","SAINT SAENS, CAMILLE-1835/1921","INBAL, ELIAHU","DE LA OPERA DE MONTECARLO","WALEVSKA, CHRISTINE","CELLO","ALLEGRO",,,43,,,146,,11/22/94
,"SAINT SAENS, CAMILLE-1835/1921","INBAL, ELIAHU","DE LA OPERA DE MONTECARLO","WALEVSKA, CHRISTINE","CELLO","SUITE",,,16,,,146,,11/22/94
,"SAINT SAENS, CAMILLE-1835/1921","MARTINON, JEAN","NACIONAL DE LA O.R.T.F.","ZABALETA, NICANOR","ARPA","CONCIERTO","SOL MAYOR",,154,,,146,272,11/23/94
,"SAINT SAENS, CAMILLE-1835/1921","MACKERRAS, CHARLES","NEW PHILHARMONIA DE LONDRES","SCHIFF, HEINRICH","CELLO","CONCIERTO","LA MENOR",1,33,,,,282,11/23/94
"EL CARNAVAL DE LOS ANIMALES","SAINT SAENS, CAMILLE-1835/1921","PRETE, GEORGE","SOC.DE CONC. DEL CONSER.PARIS",,,"FANTASIA",,,,,,171,288,11/23/94
"SAMSON Y DALILA","SAINT SAENS, CAMILLE-1835/1921","BARENBOIM, DANIEL","DE PARIS","OBRATSOVA, E. Y DOMINGO, P.",,"OPERA",,,,,,,999,11/23/94
,"SAINT SAENS, CAMILLE-1835/1921","MITROPOULOS, DMITRI","FILARMONICA DE NUEVA YORK","FRANCESCATTI, ZINO","VIOLIN","CONCIERTO","SI MENOR",3,61,,,99,293,11/23/94
,"SAINT SAENS, CAMILLE-1835/1921",,,"MENUHIN, Y. Y SCHMITH, B.","VIOLIN Y PIANO","SONATA","RE MENOR",1,75,,,192,325,11/23/94
"EL CARNAVAL DE LOS ANIMALES","SAINT SAENS, CAMILLE-1835/1921",,,,,"FANTASIA",,,,,,192,326,11/23/94
,"SAINT SAENS, CAMILLE-1835/1921",,,,,"SEPTETO","MI BEMOL",,65,,,192,326,11/23/94
,"SAINT SAENS, CAMILLE-1835/1921",,,"D'ARCO, ANNIE Y NAVARRA, ANDRE","PIANO Y CELLO","SONATA","DO MENOR",1,32,,,192,327,11/23/94
,"SAINT SAENS, CAMILLE-1835/1921",,,"D'ARCO, ANNIE Y NAVARRA, ANDRE","PIANO Y CELLO","SONATA","FA MAYOR",2,123,,,193,327,11/23/94
,"SAINT SAENS, CAMILLE-1835/1921","SINOPOLI, G.","FILARMONICA DE NUEVA YORK","SHAHAM, GIL","VIOLIN","CONCIERTO","SI MENOR",3,61,10,,,,11/23/94
,"SAINT SAENS, CAMILLE-1835/1921","ORMANDY, EUGENE","DE FILADELFIA","RUBINSTEIN, ARTHUR","PIANO","CONCIERTO","SOL MENOR",2,22,,6,,,11/23/94
,"SAINT SAENS, CAMILLE-1835/1921","MAAZEL, LORIN","NACIONAL DE FRANCIA","YO-YO-MA","CELLO","CONCIERTO","LA MENOR",1,33,32,,,,11/23/94
,"SAINT SAENS, CAMILLE-1835/1921","MEHTA, ZUBIN","FILARMONICA DE ISRAEL","RACHLIN, JULIAN","VIOLIN","CONCIERTO","SI MENOR",3,61,33,,,,11/23/94
"AIRES GITANOS","SARASATE, PABLO DE - 1844/1908","STEIMBERG, WILLIAN","SINFONICA RCA","HEIFETZ, JASHA","VIOLIN","DANZA",,1,20,,,53,148,11/25/94
"BASQUE","SARASATE, PABLO DE - 1844/1908","STEIMBERG, WILLIAN","SINFONICA RCA","MENUHIN, YEHUDI","VIOLIN","CAPRICHO",,,24,,,60,67,11/25/94
"ESPANOLA","SANZ, GASPAR - 1640/1710",,,"YEPES, NARCISO","GUITARRA","SUITE",,,,,,,198,11/25/94
"""ESPANOLETAS"" :SUITE ESPANOLA","SANZ, GASPAR - 1640/1710","ALONSO, ODON","SINFONICA RTV ESPANOLA",,,"DANZA",,,,,,96,199,11/25/94
"""PASACALLE"" : SUITE ESPANOLA","SANZ, GASPAR - 1640/1710","ALONSO, ODON","SINFONICA RTV ESPANOLA",,,"DANZA",,,,,,106,199,11/25/94
,"SCARLATTI, DOMENICO -1685/1757",,,"KIPNIS, IGOR","CLAVECIN","SONATA","SOL MAYOR",,"K.14",,,41,6,11/28/94
,"SCARLATTI, DOMENICO -1685/1757",,,"KIPNIS, IGOR","CLAVECIN","SONATA","DO MAYOR",,"K.11",,,41,6,11/28/94
,"SCARLATTI, DOMENICO -1685/1757",,,"KIPNIS, IGOR","CLAVECIN","SONATA","FA MAYOR",,"K.17",,,41,6,11/28/94
,"SCARLATTI, DOMENICO -1685/1757",,,"YEPES, NARCISO","GUITARRA","SONATA","MI MENOR",,,,,96,199,11/28/94
,"SCARLATTI, ALESSANDRO-1660/725","LYSY, ALBERTO","CAMERATA BARILOCHE",,"FLAUTA, 2 VIOLINES Y BAJO CONT","CUARTETO","FA MAYOR",,,,,64,,11/28/94
,"STRADELLA, ALESSANDRO-1645/682",,"SOC. DE MUSICA DE COPENHAGUE",,,"SINFONIA","RE MENOR",,,,,,219,11/28/94
,"SALIERI, ANTONIO - 1750/1825",,"SINFONICA DE BAMBERG",,"FLAUTA Y OBOE","CONCIERTO","DO MAYOR",,,,,137,210,11/29/94
"MI MAYOR","SOLER, ANTONIO - 1729/1783",,,"YEPES, NARCISO","GUITARRA","SONATA",,,,,,106,198,11/29/94
,"SAMMARTINI,",,"SOC. DE MUSICA DE COPENHAGUE",,"2 FLAUTAS Y CONTINUO","SONATA","SOL MENOR",9,6,,,,219,11/29/94
"ENTREACTO DE ""ROSAMUNDA""","SCHUBERT, FRANZ - 1797/1828","MARRINER, NEVILLE","ACAD.SAN MARTIN IN THE FIELDS",,,"MUSICA INCIDENTAL","SI BEMOL",,,,,105,122,11/29/94
"MILITAR","SCHUBERT, FRANZ - 1797/1828","ORMANDY, EUGENE","DE FILADELFIA",,,"MARCHA",,,,,,5,99,11/29/94
"""AVE MARIA""","SCHUBERT, FRANZ - 1797/1828",,,"MENUHIN, YEHUDI","VIOLIN","CANCION",,,"D.839",,,60,67,11/29/94
"""INCONCLUSA""","SCHUBERT, FRANZ - 1797/1828","KARAJAN, HERBERT VON","FILARMONICA DE BERLIN",,,"SINFONIA","SI MENOR",8,"D.759",,,60,159,11/29/94
"""LA GRANDE""","SCHUBERT, FRANZ - 1797/1828","SZELL, GEORGE","DE CLEVELAND",,,"SINFONIA","DO MAYOR",9,"D.944",,,77,160,11/29/94
"""LA GRANDE""","SCHUBERT, FRANZ - 1797/1828","SCHMIDT, H.","FILARMONICA DE LINZ",,,"SINFONIA","DO MAYOR",9,"D.944",,,,222,11/29/94
"""LA TRUCHA""","SCHUBERT, FRANZ - 1797/1828",,,"SERKIN, RUDOLF","PIANO Y CUERDAS","QUINTETO","LA MAYOR",,"114 (D.667)",,,90,161,11/29/94
,"SCHUBERT, FRANZ - 1797/1828",,"CUARTETO SCHUBERT",,"VIOLIN Y PIANO","SONATINA",,,,,,,226,11/29/94
"""LA TRUCHA""","SCHUBERT, FRANZ - 1797/1828",,"CUARTETO SCHUBERT",,"PIANO Y CUERDAS","QUINTETO","LA MAYOR",,"114 (D.667)",,,,226,11/29/94
,"SCHUBERT, FRANZ - 1797/1828",,,"ANTOGNAZZI, ALDO","PIANO","SONATA","SOL MAYOR",,"78 (D.894)",,,136,206,11/29/94
"12 VALSES NOBLES","SCHUBERT, FRANZ - 1797/1828",,,"ANTOGNAZZI, ALDO","PIANO","VALS",,,"77 (D.969)",,,136,206,11/29/94
"""ARPEGGIONE""","SCHUBERT, FRANZ - 1797/1828",,,"STEELE, JHON Y RAMPAL, JEAN P.","PIANO Y FLAUTA","SONATA","LA MENOR",,"D.821",,,109,162,11/29/94
,"SCHUBERT, FRANZ - 1797/1828",,,"RICHTER, SVIATOSLAV","PIANO","SONATA","SI MAYOR",9,"147 (D.575)",,,244,,11/29/94
"16 LIEDER","SCHUBERT, FRANZ - 1797/1828",,,,"PIANO Y VOCALES","CANCION",,,,,,129,223,11/30/94
"(1ER. Y 2DO. MOV. SINFONIA 8)","SCHUBERT, FRANZ - 1797/1828","BERSTEIN, LEONARD","FILARMONICA DE NUEVA YORK",,,"SINFONIA","SI MENOR",8,"D.759",,,,225,11/30/94
"MILITAR","SCHUBERT, FRANZ - 1797/1828","SZELL, GEORGE","DE CLEVELAND",,,"MARCHA",,,,,,129,225,11/30/94
"""AVE MARIA""","SCHUBERT, FRANZ - 1797/1828","SZELL, GEORGE","DE CLEVELAND",,,"CANCION",,,,,,129,225,11/30/94
,"SCHUBERT, FRANZ - 1797/1828","SZELL, GEORGE","DE CLEVELAND",,,"MOMENTO MUSICAL","FA MENOR",3,94,,,129,225,11/30/94
"DE ""ROSAMUNDA"": BALLET NO. 2","SCHUBERT, FRANZ - 1797/1828","SZELL, GEORGE","DE CLEVELAND",,,"MUSICA INCIDENTAL",,,,,,129,225,11/30/94
"DEL CAMINANTE","SCHUBERT, FRANZ - 1797/1828",,,"POLLINI, MAURIZIO","PIANO","FANTASIA","DO MAYOR",,"15 (D.760)",,,154,248,11/30/94
,"SCHUBERT, FRANZ - 1797/1828",,,"POLLINI, MAURIZIO","PIANO","SONATA","LA MENOR",,"42 (D.485)",,,154,248,12/07/94
,"SCHUBERT, FRANZ - 1797/1828",,"CUARTETO ALBAN BERG","SCHIFF, HEINRICH","CUERDAS","QUINTETO","DO MAYOR",,"PH163-D.956",,,,274,12/07/94
,"SCHUBERT, FRANZ - 1797/1828",,"WIENNER KAMMERENSAMBLE",,"CUERDAS Y VIENTOS","OCTETO","FA MAYOR",,"PH166-D803",,,162,280,12/07/94
,"SCHUBERT, FRANZ - 1797/1828",,"LA SALLE QUARTET",,"CUERDAS","QUINTETO","DO MAYOR",,"PH163-D.956",,,169,285,12/07/94
"DEL CAMINANTE","SCHUBERT, FRANZ - 1797/1828","ORMANDY, EUGENE","DE FILADELFIA","KATSARIS, CYPRIEN","PIANO","FANTASIA","DO MAYOR",,"15 (D.760)",,,154,287,12/07/94
,"SCHUBERT, FRANZ - 1797/1828",,,"GRUMIAUX, A. Y CROSSLEY, P.","VIOLIN Y PIANO","SONATA","LA MAYOR",,"PH162-D574",,,99,296,12/07/94
,"SCHUBERT, FRANZ - 1797/1828",,,"GRUMIAUX, A. Y CROSSLEY, P.","VIOLIN Y PIANO","SONATINA",,1,"PH.137",,,145,296,12/07/94
,"SCHUBERT, FRANZ - 1797/1828",,,"GRUMIAUX, A. Y CROSSLEY, P.","VIOLIN Y PIANO","SONATINA",,2,"PH.137",,,145,296,12/07/94
,"SCHUBERT, FRANZ - 1797/1828",,,"GRUMIAUX, A. Y CROSSLEY, P.","VIOLIN Y PIANO","SONATINA",,3,"PH.137",,,145,296,12/07/94
,"SCHUBERT, FRANZ - 1797/1828",,,"MICHELANGELI, ARTURO BENEDETTI","PIANO","SONATA","LA MENOR",,"PH.164-D537",,,99,297,12/07/94
"INCONCLUSA","SCHUBERT, FRANZ - 1797/1828","SOLTI, SIR GEORGE","FILARMONICA DE VIENA",,,"SINFONIA","SI MENOR",8,"D.759",,,69,302,12/07/94
,"SCHUBERT, FRANZ - 1797/1828","SOLTI, SIR GEORGE","FILARMONICA DE VIENA",,,"SINFONIA","SI BEMOL MAYOR",5,"D.485",,,69,302,12/07/94
,"SCHUBERT, FRANZ - 1797/1828",,,"PERAHIA, MURRAY","PIANO","IMPRONTU",,1,"90 (D.899)",,,185,314,12/16/94
,"SCHUBERT, FRANZ - 1797/1828",,,"PERAHIA, MURRAY","PIANO","IMPRONTU",,2,"90 (D.899)",,,185,314,12/16/94
,"SCHUBERT, FRANZ - 1797/1828",,,"PERAHIA, MURRAY","PIANO","IMPRONTU",,3,"90 (D.899)",,,185,314,12/16/94
,"SCHUBERT, FRANZ - 1797/1828",,,"PERAHIA, MURRAY","PIANO","IMPRONTU",,4,"90 (D.899)",,,185,314,12/16/94
,"SCHUBERT, FRANZ - 1797/1828",,,"PERAHIA, MURRAY","PIANO","IMPRONTU",,1,"142 (D.935)",,,185,314,12/16/94
,"SCHUBERT, FRANZ - 1797/1828",,,"PERAHIA, MURRAY","PIANO","IMPRONTU",,2,"142 (D.935)",,,185,314,12/16/94
,"SCHUBERT, FRANZ - 1797/1828",,,"PERAHIA, MURRAY","PIANO","IMPRONTU",,3,"142 (D.935)",,,185,314,12/16/94
,"SCHUBERT, FRANZ - 1797/1828",,,"PERAHIA, MURRAY","PIANO","IMPRONTU",,4,"142 (D.935)",,,185,314,12/16/94
"""ROSAMUNDA""","SCHUBERT, FRANZ - 1797/1828","MASUR, KURT","FILARMONICA DE VIENA","AMELING, ELLY",,"MUSICA INCIDENTAL",,,"26 (D.797)",,,203,339,12/16/94
,"SCHUBERT, FRANZ - 1797/1828","PANTELLI, CARLO","FILARMONIA SLAVONICA",,,"SINFONIA","DO MAYOR",6,"D.589",1,,,,12/16/94
"INCONCLUSA","SCHUBERT, FRANZ - 1797/1828","NANUT, ANTON","SINF. DE LA RADIO LJUBLJANA",,,"SINFONIA","SI MENOR",8,"D.759",1,,,,12/16/94
"""LA TRUCHA""","SCHUBERT, FRANZ - 1797/1828",,"THE NUREMBERG QUINTET",,"PIANO Y CUERDAS","QUINTETO","LA MAYOR",,"114 (D.667)",13,,,,12/16/94
,"SCHUBERT, FRANZ - 1797/1828",,"HAGEN QUARTETT",,"CUERDAS","CUARTETO","LA MENOR",13,"29 (D.804)",,,,,12/16/94
,"SCHUBERT, FRANZ - 1797/1828",,"HAGEN QUARTETT",,"CUERDAS","CUARTETO","MI BEMOL MAYOR",10,"125 (D.87)",35,,,,12/16/94
"1 MOVIMIENTO","SCHUBERT, FRANZ - 1797/1828",,"HAGEN QUARTETT",,"CUERDAS","CUARTETO","DO MENOR",12,"D.703",35,,,,12/16/94
"""ARPEGGIONE""","SCHUBERT, FRANZ - 1797/1828",,,"ARGERICH, M. Y MAISKY, M.","PIANO Y CELLO","SONATA","LA MENOR",,"D.821",36,,,,12/16/94
,"SCHUBERT, FRANZ - 1797/1828",,,"RICHTER, SVIATOSLAV","PIANO","SONATA","FA AMNOR",11,"D.625",,,244,,12/16/94
,"SCHUBERT, FRANZ - 1797/1828",,,"RICHTER, SVIATOSLAV","PIANO","SONATA","DO MENOR",19,"PH.D.958",,,245,,12/16/94
,"SCHUBERT, FRANZ - 1797/1828",,,"RICHTER, SVIATOSLAV","PIANO","SONATA","SI BEMOL MAYOR",21,"PH.D.960",,,244,,12/16/94
,"SCHUBERT, FRANZ - 1797/1828",,,"RUBINSTEIN, SZERING Y FOURNIER","PIANO, VIOLIN Y CELLO","TRIO","SI BEMOL MAYOR",,"99 (D.898)",47,,,,12/16/94
,"SCHUBERT, FRANZ - 1797/1828",,"TOKYO STRING QUARTET",,"CUERDAS","CUARTETO","SOL MAYOR",15,"161 (D.887)",48,,,,12/16/94
"LA MUERTE Y LA MUCHACHA","SCHUBERT, FRANZ - 1797/1828",,"TOKYO STRING QUARTET",,"CUERDAS","CUARTETO","RE MENOR",14,"D.810",49,,,,12/16/94
,"SCHUBERT, FRANZ - 1797/1828",,"TOKYO STRING QUARTET",,"CUERDAS","CUARTETO","DO MAYOR",4,"D.46",49,,,,12/16/94
"GERMANA","SCHUBERT, FRANZ - 1797/1828","GUNTHER, N. VON","SINF. DE RADIO PRAGA",,,"DANZA",,,33,,,,,12/16/94
,"ALBINONI, TOMASO - 1671/1750","CANNONOVICH, FERDINAND","SINFONICA DE LENINGRADO",,,"CONCIERTO","RE MENOR",7,,,,240,,12/16/94
"DE ""LOS DIAMANTE DE LA CORONA""","AUBER,DANIEL FRANCOIS-1781/871","CANNONOVICH, FERDINAND","SINFONICA DE LENINGRADO",,,"OBERTURA",,,,,,252,,12/16/94
"DE ""MASANIELLO""","SCHUBERT, FRANZ - 1797/1828","KIENDRICH, FRANZ AARON","FILARMONICA DE BERLIN",,,"OBERTURA",,,,,,252,,12/16/94
"HUNGARA DE LA CONDENAC DE FAUS","BERLIOZ, HECTOR - 1803/1869","SCHNEIDER, THOMAS","SINFONICA DE NUEVA YORK",,,"MARCHA",,,,,,251,,12/16/94
"ALLEGRO DEL CUARTETO OP58","BOCCCHERINI, LUIGGI-1743/1805","RENDELL, GUDOLFF","SINF. DE RADIO HAMBURGO",,,"MINUET","MI BEMOL MAYOR",,58,,,240,,12/16/94
"GRAVE VIVACE","CORELLI, ARCANGELO -1653/1713","CLIDOWS, GUNTHER VON","SINFONICA DE RADIO BERLIN",,,"CONCIERTO GROSSO","DO MAYOR",,,,,240,,12/16/94
,"DURAND","KIENDRICH, FRANZ AARON","FILARM. DE RADIO BERLIN",,,"CHACONA","LA SOSTENIDO MENOR",,,,,240,,12/16/94
"IGUAL QUE LA BRISA","GOUNOUD, CHARLES - 1818/1893","KIENDRICH, FRANZ AARON","SINFONICA DE RADIO BERLIN",,,"VALS",,,,,,250,,12/16/94
"DE LOS ESPIRITUS BENDITOS","GLUCK, CHRISTOPH VON-1714/1787","DILVOM, ANTHONY","DE CAMARA DE BREMEN","TROVIN, NICOLAI","VIOLIN","DANZA",,,,,,250,,12/16/94
"DEL CONCERTO GROSSO","GEMINIANI,","TRIFICH, GUNTHER VON","ESCUELA DE MUSICOS DE BERLIN",,,"ADAGIO",,2,3,,,250,,12/16/94
"INTRODUCCION AL HALL DEL REY","GRIEG, EDWARD - 1843/1907","TRIFICH, GUNTHER VON","ESCUELA DE MUSICOS DE BERLIN",,,"SUITE",,,,,,250,,12/16/94
"LOS PRELUDIOS","LISZT, FRANZ - 1811/1886","CANNONOVICH, FERDINAND","SINFONICA DE LENINGRADO",,,"POEMA SINFONICO",,,,,,250,,12/16/94
"LA FIESTA (ESCENAS NAPOLITANAS","MASSENET, JULES - 1842/1912",,,,,"OPERA (EXTRACTOS)",,,,,,252,,12/16/94
,"MOZART, WOLFGANG AMADEUS-",,"AMIGOS DE PRAGA",,"FLAUTA","MOVIM. DE CONCIERTO",,2,,,,240,,12/16/94
"LA VIE PARISIENNE","OFFENBACH, JACQUES - 1819/1880","CLIDOWS, GUNTHER VON","SINFONICA DE RADIO BERLIN",,,"BALLET (ESTRACTOS)",,,,,,251,,12/17/94
"DE ""GUILLERMO TELL""","ROSSINI, GIOACCHINO- 1792/1868","RENDELL, GUDOLFF","SINF. DE RADIO HAMBURGO",,,"OBERTURA",,,,,,252,,12/17/94
"REVE ANGELIQUE","RUBINSTEIN, ANTON - 1824/1894","GUNTHER, N. VON","SINF. DE RADIO PRAGA","MARTREVICH, ELISSA","PIANO","PIEZA LIRICA",,,,,,250,,12/17/94
"SINFONICOS","SCHUMANN, ROBERT - 1810/1856",,,"POLLINI, MAURIZIO","PIANO","ESTUDIO",,,13,,,202,,12/17/94
"ARABESCO","SCHUMANN, ROBERT - 1810/1856",,,"POLLINI, MAURIZIO","PIANO",".",,,18,0,,184,312,12/19/94
,"SCHUMANN, ROBERT - 1810/1856",,,"SEBASTIANI, PIA","PIANO","SONATA","SOL MENOR",2,22,,,226,,12/19/94
"CARNAVAL","SCHUMANN, ROBERT - 1810/1856",,,"DAVIDOVICH, BELLA","PIANO",".",,,9,,,232,,12/19/94
"ESCENAS DE NINOS","SCHUMANN, ROBERT - 1810/1856",,,"HAEBLER, INGRID","PIANO",".",,,15,,,232,,12/19/94
,"SCHUMANN, ROBERT - 1810/1856","DAVIS, COLIN SIR","SINFONICA DE LA RADIO BAVIERA","PERAHIA, MURRAY","PIANO","CONCIERTO","LA MENOR",,54,23,,,,12/19/94
,"SCHUMANN, ROBERT - 1810/1856",,,"ARGERICH, M. Y MAISKY, M.","PIANO Y CELLO","FANTASIA",,,73,36,,,,12/19/94
"5 PIEZAS","SCHUMANN, ROBERT - 1810/1856",,,"ARGERICH, M. Y MAISKY, M.","PIANO Y CELLO",".",,,102,36,,,,12/19/94
,"SCHUMANN, ROBERT - 1810/1856",,,"RUBINSTEIN, SZERING Y FOURNIER","PIANO, VIOLIN Y CELLO","TRIO","RE MENOR",,63,47,,,,12/19/94
"GRAN SONATA","SCHUMANN, ROBERT - 1810/1856",,,"HOROWITZ, VLADIMIR","PIANO","SONATA","FA MENOR",3,14,,8,,,12/19/94
"""NACHSTUCKE""","SCHUMANN, ROBERT - 1810/1856",,,"HOROWITZ, VLADIMIR","PIANO",".","RE BEMOL",3,23,,8,,,12/19/94
"""NACHSTUCKE""","SCHUMANN, ROBERT - 1810/1856",,,"HOROWITZ, VLADIMIR","PIANO",".","FA MAYOR",4,23,,8,,,12/19/94
"""FANTASIESTUCKE""","SCHUMANN, ROBERT - 1810/1856",,,"HOROWITZ, VLADIMIR","PIANO",".",,,111,,8,,,12/19/94
,"SCHUMANN, ROBERT - 1810/1856",,,"HOROWITZ, VLADIMIR","PIANO","HUMORESQUE",,,20,,8,,,12/19/94
"BUNTE BLATTER (COLORIDAS HOJAS","SCHUMANN, ROBERT - 1810/1856",,,"RICHTER, SVIATOSLAV","PIANO",".",,,99,,,248,,12/19/94
"SINFONICOS","SCHUMANN, ROBERT - 1810/1856",,,"POGORELICH, IVO","PIANO","ESTUDIO",,,13,,6,,,12/19/94
"ESCENAS DE NINOS","SCHUMANN, ROBERT - 1810/1856",,,"ARGERICH, MARTHA","PIANO",".",,,15,65,,,,12/19/94
"KREISLERIANA","SCHUMANN, ROBERT - 1810/1856",,,"ARGERICH, MARTHA","PIANO","PIEZA",,,16,65,,,,12/19/94
"PRIMAVERA","SCHUMANN, ROBERT - 1810/1856","KUBELIK, RAFAEL","SINFONICA DE BAVARIA",,,"SINFONIA","SI BEMOL MAYOR",1,38,,,39,999,12/20/94
,"SCHUMANN, ROBERT - 1810/1856","KUBELIK, RAFAEL","SINFONICA DE BAVARIA",,,"SINFONIA","DO MAYOR",2,61,,,,999,12/20/94
"RENANA","SCHUMANN, ROBERT - 1810/1856","KUBELIK, RAFAEL","SINFONICA DE BAVARIA",,,"SINFONIA","MI BEMOL MAYOR",3,67,,,61,999,12/20/94
,"SCHUMANN, ROBERT - 1810/1856","KUBELIK, RAFAEL","SINFONICA DE BAVARIA",,,"SINFONIA","RE MENOR",4,120,,,,999,12/20/94
"MANFREDO","SCHUMANN, ROBERT - 1810/1856","KUBELIK, RAFAEL","SINFONICA DE BAVARIA",,,"OBERTURA",,,115,,,11,999,12/20/94
,"SCHUMANN, ROBERT - 1810/1856","TENNSTEDT, KLAUSS","FILARMONICA DE BERLIN",,,"SINFONIA","RE MENOR",4,120,,,35,101,12/20/94
,"SCHUMANN, ROBERT - 1810/1856","BARENBOIM, DANIEL","SINFONICA DE CHICAGO",,,"SINFONIA","DO MAYOR",2,61,,,82,152,12/20/94
,"SCHUMANN, ROBERT - 1810/1856","BARENBOIM, DANIEL","SINFONICA DE CHICAGO",,"PIANO Y 4 TROMPAS","ESTUDIO DE CONCIERTO","FA MAYOR",,86,,,81,152,12/20/94
,"SCHUMANN, ROBERT - 1810/1856",,,"HOROWITZ, VLADIMIR","PIANO","HUMORESQUE",,,20,,,25,155,12/20/94
,"SCHUMANN, ROBERT - 1810/1856",,,"POLLINI, MAURIZIO","PIANO","SONATA","FA SOSTENIDO MENOR",,11,,,84,154,12/20/94
"""FANTASIESTUCKE""","SCHUMANN, ROBERT - 1810/1856",,,"ARRAU, CLAUDIO","PIANO","PIEZA",,,12,,,43,151,12/20/94
"""WALDSZENEN""","SCHUMANN, ROBERT - 1810/1856",,,"ARRAU, CLAUDIO","PIANO","PIEZA",,,82,,,43,151,12/20/94
"""NOVELETTES""","SCHUMANN, ROBERT - 1810/1856",,,"RUBINSTEIN, ARTHUR","PIANO","PIEZA",,1,21,,,61,156,12/20/94
"""NOVELETTES""","SCHUMANN, ROBERT - 1810/1856",,,"RUBINSTEIN, ARTHUR","PIANO","PIEZA",,2,21,,,61,156,12/20/94
"VIDA DE GITANOS","SCHUMANN, ROBERT - 1810/1856",,,,,"CANCION",,3,29,,,62,,12/20/94
,"SCHUMANN, ROBERT - 1810/1856","MATASIC, LOVRO VON","DE LA OPERA DE MONTECARLO","RICHTER, SVIATOSLAV","PIANO","CONCIERTO","LA MENOR",,54,,,32,70,12/20/94
,"SCHUMANN, ROBERT - 1810/1856",,"CUARTETO BUDAPEST","SERKIN, RUDOLF","PIANO Y CUERDAS","QUINTETO","MI BEMOL MAYOR",,44,,,100,153,12/20/94
,"SCHUMANN, ROBERT - 1810/1856",,,"POLLINI, MAURIZIO","PIANO","FANTASIA","DO MAYOR",,17,,,85,154,12/20/94
,"SCHUMANN, ROBERT - 1810/1856","SKROWACZEWSKY, STANISLAW","SINFONICA DE MINNEAPOLIS","JANIS, BYRON","PIANO","CONCIERTO","LA MENOR",,54,,,,278,12/20/94
,"SCHUMANN, ROBERT - 1810/1856","DOHNANYI, CHRISTOF VON","SINFONICA DE VIENA","GENDRON, MAURICE","CELLO","CONCIERTO","LA MENOR",,129,,,163,278,12/20/94
"""FINLANDIA""","SIBELIUS, JAN - 1865/1957","KARAJAN, HERBERT VON","PHILHARMONIA",,,"POEMA SINFONICO",,,26,,,,175,12/20/94
,"SIBELIUS, JAN - 1865/1957","KARAJAN, HERBERT VON","PHILHARMONIA",,,"SINFONIA","MI BEMOL MAYOR",5,82,,,13,157,12/20/94
"""FINLANDIA""","SIBELIUS, JAN - 1865/1957","KARAJAN, HERBERT VON","FILARMONICA DE BERLIN",,,"POEMA SINFONICO",,,26,,,31,157,12/20/94
,"SIBELIUS, JAN - 1865/1957","ORMANDY, EUGENE","DE FILADELFIA",,,"SINFONIA","RE MAYOR",2,43,,,116,158,12/20/94
"""FINLANDIA""","SIBELIUS, JAN - 1865/1957","BERSTEIN, LEONARD","FILARMONICA DE NUEVA YORK",,,"POEMA SINFONICO",,,26,,,0,200,12/20/94
"TRISTE","SIBELIUS, JAN - 1865/1957","BERSTEIN, LEONARD","FILARMONICA DE NUEVA YORK",,,"VALS",,,,,,30,200,12/20/94
"EL CISNE DE TUONELA","SIBELIUS, JAN - 1865/1957","BERSTEIN, LEONARD","FILARMONICA DE NUEVA YORK","STACY, T.","CORNO","MUSICA INCIDENTAL",,,,,,30,200,12/20/94
,"SIBELIUS, JAN - 1865/1957","BERSTEIN, LEONARD","FILARMONICA DE NUEVA YORK",,,"SINFONIA","MI BEMOL MAYOR",5,82,,,136,237,12/20/94
"LA HIJA DE POHJOLA","SIBELIUS, JAN - 1865/1957","BERSTEIN, LEONARD","FILARMONICA DE NUEVA YORK",,,"MUSICA INCIDENTAL",,,49,,,136,237,12/20/94
,"SIBELIUS, JAN - 1865/1957","BARENBOIM, DANIEL","FILARMONICA DE LONDRES",,"VIOLIN","CONCIERTO","REMENOR",,47,,,126,268,12/20/94
,"SIBELIUS, JAN - 1865/1957","KARAJAN, HERBERT VON","PHILHARMONIA DE LONDRES",,,"SINFONIA","DO MAYOR",7,105,,,147,,12/20/94
"UNA SAGA","SIBELIUS, JAN - 1865/1957","BOULT, SIR ADRIAN","FILARM. PROMENADE DE LONDRES",,,"POEMA SINFONICO",,,9,,,147,,12/20/94
,"SIBELIUS, JAN - 1865/1957","ASHKENAZY, VLADIMIR","PHILHARMONIA",,,"SINFONIA","RE MENOR",6,104,,,147,303,12/20/94
